Date,Event Description,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Location of Incident,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Forceful Entry into Health Facility,Occupation of Health Facility,Vicinity of Health Facility Affected,Health Transportation Destroyed,Health Transportation Damaged,Health Transportation Stolen/Hijacked,Looting/Theft/Robbery/Burglary of Health Supplies,Access Denied or Obstructed,Health Workers Killed,Health Workers Injured,Health Workers Kidnapped,Health Workers Arrested,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Latitude,Longitude,Geo Precision
2023-12-05T00:00:00.000Z,"05 December 2023: Twelve people were killed and a hospital's main generator was hit, rendering the hospital out of service, when the main door of a hospital and two nearby houses were hit by three artillery shells fired by an Israeli tank. ",Host Government: Military,Israeli Defence Forces,Artillery,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2023-12-05T00:00:00.000Z,"05 December 2023: A hospitals fuel supply ran out, putting the lives of premature babies and pregnant women at risk",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3068618221,34.2459523795,(2) 25 km Precision 
2023-12-05T00:00:00.000Z,05 December 2023: Two Red Cross ambulances were damaged by Israeli tank artillery while they were responding to casualties. A paramedic was injured.,Host Government: Military,Israeli Defence Forces,Artillery,Road,0,0,0,0,0,0,2,0,0,0,0,1,0,0,null,0,0,0,31.4173837143,34.3478998811,"(4) Province, State, Governorate "
2023-12-05T00:00:00.000Z,"05 December 2023: A NGO hospital with roughly 250 people inside was besieged by Israeli tanks and snipers, shooting at anyone trying to enter or leave the hospital. _x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2023-12-05T00:00:00.000Z,05 December 2023: A doctor and his child were killed in an attack on the area by Israeli forces.,Host Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.3313983000,34.3158995853,"(4) Province, State, Governorate "
2023-12-04T00:00:00.000Z,04 December 2023: The vicinity of a hospital was hit in Israeli bombing. ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3478325696,34.2932331562,(2) 25 km Precision 
2023-12-04T00:00:00.000Z,04 December 2023: The vicinity of a NGO hospital was hit in Israeli bombing. ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5166666667,34.4500000000,(2) 25 km Precision 
2023-12-04T00:00:00.000Z,04 December 2023: A civil defence member was killed in an Israeli bombing while trying to aid injured civilians. ,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,No Information,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.4432234000,34.3600070000,(2) 25 km Precision 
2023-12-04T00:00:00.000Z,04 December 2023: The WHO were forced to transfer supplies from their warehouse after receiving a warning from the Israeli military.,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3451341035,34.3030907911,"(4) Province, State, Governorate "
2023-12-04T00:00:00.000Z,04 December 2023: The vicinity of a IO hospital was shelled by suspected Israeli forces. ,Host Government: Military,Israeli Defence Forces,Shelling,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3518778205,34.2974278373,(2) 25 km Precision 
2023-12-04T00:00:00.000Z,04 December 2023: The vicinity of PRCS headquarters was shelled by suspected Israeli forces. ,Host Government: Military,Israeli Defence Forces,Shelling,Compound/Office Building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3477127106,34.2967678572,(2) 25 km Precision 
2023-12-03T00:00:00.000Z,"03 December 2023: Two PRCS paramedics and a patient were wounded when Israeli forces fired upon two ambulances. 
",Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,2,0,0,0,0,2,0,0,null,0,0,0,31.5282137000,34.4831674000,(2) 25 km Precision 
2023-12-03T00:00:00.000Z,03 December 2023: A PRCS first responder was killed in front of his home during Israeli bombardment. Another staff member was injured.,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Home,0,0,0,0,0,0,0,0,0,0,1,1,0,0,null,0,0,0,31.5282145018,34.4829933103,(2) 25 km Precision 
2023-12-03T00:00:00.000Z,03 December 2023: The vicinity of a hospital was hit during Israeli artillery shelling. Shrapnel reportedly fell inside the building.,Host Government: Military,Israeli Defence Forces,Artillery,Health Building,0,1,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2023-12-03T00:00:00.000Z,03 December 2023: The entrance of a hospital was hit by two Israeli drone-launched missiles.,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2023-12-03T00:00:00.000Z,03 December 2023: A dentist and his five-year-old son were killed when an Israeli airstrike hit the door of the house they were sheltering in. ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Home,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.2753965207,34.2558002472,(2) 25 km Precision 
2023-12-03T00:00:00.000Z,"03 December 2023: In Jabalia Refugee Camp, an NGO hospital was hit by Israeli airstrikes, killing five people.",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,IDP/Refugee Camp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2023-12-02T00:00:00.000Z,02 December 2023: An IO ambulance was prevented from reaching a Palestinian man who was shot at a checkpoint by Israeli soldiers.,Host Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.2205316000,35.2569374000,"(4) Province, State, Governorate "
2023-12-02T00:00:00.000Z,"02 December 2023: The vicinity of a hospital was hit during Israeli airstrikes, killing and injuring an unspecified number of people. ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2023-12-02T00:00:00.000Z,02 December 2023: Four paramedics were arrested at a checkpoint by Israeli forces while transferring patients through the Israeli-designated safe route.,Host Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,0,0,0,0,0,0,0,0,0,0,0,4,StillInCaptivity,0,0,0,31.4652780000,34.4266670000,(2) 25 km Precision 
2023-12-02T00:00:00.000Z,02 December 2023: An unspecified number of health workers were injured by Israeli forces while providing medical assistance to people affected by Israeli airstrikes.,Host Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,0,0,0,2,0,0,null,0,0,0,31.4432234000,34.3600070000,(2) 25 km Precision 
2023-12-02T00:00:00.000Z,"02 December 2023: In Al-Maghazi Refugee Camp, a health team was impacted by violence by Israeli forces while they were working in a refugee camp.",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,2,0,0,31.4225658441,34.3863701789,(2) 25 km Precision 
2023-12-02T00:00:00.000Z,02 December 2023: A doctor was arrested by Israeli forces. ,Host Government: Military,Israeli Defence Forces,Firearms,Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,1,StillInCaptivity,0,0,0,31.5303091500,35.0763328395,"(3) District, Communicipality or Commune "
2023-12-02T00:00:00.000Z,"02 December 2023: A NGO maternity hospital announced that it had exhausted its fuel stock to run generators and ambulances, risking complete shutdown. ",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.4523617091,34.3889486144,(2) 25 km Precision 
2023-12-01T00:00:00.000Z,"01 December 2023: Two doctors, husband and wife, were killed in an Israeli bombing. ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,No Information,0,0,0,0,0,0,0,0,0,0,2,0,0,0,null,0,0,0,31.4432234000,34.3600070000,(2) 25 km Precision 
2023-12-01T00:00:00.000Z,01 December 2023: The vicinity of the a hospital was bombed by Israeli warplanes.,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3478325696,34.2932331562,(2) 25 km Precision 
2023-12-01T00:00:00.000Z,01 December 2023: The office of the director of a hospital was impacted by Israeli forces. ,Host Government: Military,Israeli Defence Forces,Firearms,Compound/Office Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5024584208,34.4373579111,(2) 25 km Precision 
2023-12-01T00:00:00.000Z,01 December 2023: Two paramedics were killed when Israeli forces hit an ambulance evacuating wounded people near to a hospital.,Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,1,0,0,0,2,0,0,0,null,0,0,0,31.5240854092,34.4434955580,(2) 25 km Precision 
2023-12-01T00:00:00.000Z,01 December 2023: An NGO hospital was damaged in Israeli bombing hours after the truce ended.,Host Government: Military,Israeli Defence Forces,Shelling,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2023-12-01T00:00:00.000Z,"December 2023: A fertility clinic was hit by an Israeli shell, destroying over 4,000 embryos and 1,000 specimens of sperm and unfertilised eggs.",Host Government: Military,Israeli Defence Forces,Shelling,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5199927176,34.4576740265,(2) 25 km Precision 
2023-12-01T00:00:00.000Z,01 December 2023: A fire belt bombardment was reported in the vicinity of a  IO hospital and headquarters. ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3517770114,34.2981362200,(2) 25 km Precision 
2023-12-01T00:00:00.000Z,01 December 2023: All organisations and entities were told that aid trucks from Egypt were prohibited to cross into Gaza until further notice. ,Host Government: Military,Israeli Defence Forces,Firearms,Administration,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.2481905614,34.2571574467,(5) Linear Feature e.g. Along Road/River 
2023-11-29T00:00:00.000Z,29 November 2023: A dialysis centre was raided and vandalised by Israeli forces after re-opening the same day. ,Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,1,1,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5290924248,34.4840203437,(2) 25 km Precision 
2023-11-29T00:00:00.000Z,29 November 2023: An ambulance was blocked from reaching people in need during an Israeli military offensive in the city.,Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.4618837000,35.2975660000,(2) 25 km Precision 
2023-11-29T00:00:00.000Z,29 November 2023: An ambulance was searched by Israeli forces and prevented from working in the vicinity of a hospital.,Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.3146240559,35.0300467299,(2) 25 km Precision 
2023-11-28T00:00:00.000Z,28 November 2023: A PRCS ambulance was obstructed by Israeli forces from transporting an individual injured by live bullets.,Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.4618837000,35.2975660000,"(3) District, Communicipality or Commune "
2023-11-28T00:00:00.000Z,28 November 2023: A nurse was injured by Israeli forces during a military raid near a hospital.,Host Government: Military,Israeli Defence Forces,Firearms,Open Space,0,0,0,0,0,0,0,0,0,0,0,1,0,0,null,0,0,0,32.4618837000,35.2975660000,"(3) District, Communicipality or Commune "
2023-11-28T00:00:00.000Z,28 November 2023: A wounded man was detained from inside an ambulance near a hospital by Israeli forces.,Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,32.4620862094,35.2915349538,(2) 25 km Precision 
2023-11-28T00:00:00.000Z,28 November 2023: The entrances of a hospital were blocked by Israeli forces impeding patients' access to services.,Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.4683302490,35.2869923852,(2) 25 km Precision 
2023-11-28T00:00:00.000Z,28 November 2023: A hospital was stormed by Israeli forces. ,Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,1,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,32.4683302490,35.2869923852,(2) 25 km Precision 
2023-11-28T00:00:00.000Z,28 November 2023: PRCS emergency medical services team was detained by Israeli forces for 40 minutes in front of a hospital preventing them from transferring a gunshot wound in the leg to the hospital.,Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Freed,0,0,0,32.4618837000,35.2975660000,"(3) District, Communicipality or Commune "
2023-11-28T00:00:00.000Z,28 November 2023: An ophthalmologist was arrested from his home by Israeli forces.,Host Government: Military,Israeli Defence Forces,Firearms,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NoInformation,0,0,0,31.5303091500,35.0763328395,"(3) District, Communicipality or Commune "
2023-11-28T00:00:00.000Z,28 November 2023: The entrances of a hospital were blocked by Israeli forces impeding patients' access to services.,Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.4620862094,35.2915349538,(2) 25 km Precision 
2023-11-28T00:00:00.000Z,28 November 2023: Most of the roads leading to a hospital were blocked by Israeli forces impeding patients' access to services.,Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.4581139000,35.3008139000,(2) 25 km Precision 
2023-11-26T00:00:00.000Z,26 November 2023: A wounded young man was arrested from an ambulance by Israeli forces during a military raid into the city.,Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,32.4618837000,35.2975660000,"(3) District, Communicipality or Commune "
2023-11-26T00:00:00.000Z,26 November 2023: Israeli forces obstructed ambulance from accessing a camp following Israeli gunfire.,Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.2202442233,35.2981281731,(2) 25 km Precision 
2023-11-25T00:00:00.000Z,25 November 2023: A doctor was reportedly killed by Israeli forces. ,Host Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,32.4088784804,35.2801896043,(2) 25 km Precision 
2023-11-25T00:00:00.000Z,25 November 2023: IO ambulances were continuously inspected by Israeli forces to prevent them from reaching injured civilians.,Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.4601429368,35.2877427919,(2) 25 km Precision 
2023-11-25T00:00:00.000Z,25 November 2023: The entrance of a PRCS hospital was blocked by Israeli forces impeding patients' access to services. ,Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.3517405124,34.2981790731,(2) 25 km Precision 
2023-11-25T00:00:00.000Z,25 November 2023: A young man was detained by Israeli forces outside a hospital. ,Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,32.4683302490,35.2869923852,(2) 25 km Precision 
2023-11-25T00:00:00.000Z,"25 November 2023: A hospital was surrounded by Israeli forces, impeding patients' access to services. ",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.4620862094,35.2915349538,(2) 25 km Precision 
2023-11-25T00:00:00.000Z,25 November 2023: Two injured Palestinians were taken from a PRCS ambulance and detained by Israeli forces,Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,32.4601429368,35.2877427919,(2) 25 km Precision 
2023-11-25T00:00:00.000Z,"25 November 2023: A hospital was surrounded by Israeli forces, impeding patients' access to services. The hospital was still besieged four days later.",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,32.4683302490,35.2869923852,(2) 25 km Precision 
2023-11-25T00:00:00.000Z,"25 November 2023: A PRCS ambulance was fired at by Israeli forces, shattering the rear glass window.",Host Government: Military,Israeli Defence Forces,Firearms,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,null,0,0,0,31.8743506218,35.1826817051,(2) 25 km Precision 
